id,name,address,province,district,ward,admin_codes,latitude,longitude,type,market_segment,area,frontage,floors,rent_per_sqm_million,price,currency,price_unit,images,amenities_schools,amenities_offices,amenities_competitors,ai_suggested_price,ai_potential_score,ai_risk_level,views,savedCount,posted_at,owner,primary_image_url,image_source,image_author,image_license_names,image_license_urls,image_page_url,image_required_credit
VN26000454,Mặt bằng 3 - shophouse,"360 Đường Nguyễn Văn Ngân 32, Phường Phường 9, Quận 3, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 3,Phường 9,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27142'}",10.781644821166992,106.68025928296547,shophouse,street_retail,189.9,7.3,2,1.748,332.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],30,143,28,331.3,22.3,High,576,18,2025-11-16T15:53:00,"{'name': 'Dương Quang Thắng', 'phone': '0969681782'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000455,Mặt bằng Thủ Đức - shophouse,"21 Đường Số 9, Phường Phường Bình Trưng Tây, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Tam Bình,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '27100'}",10.866614341735897,106.73386433497134,shophouse,street_retail,161.5,7.3,3,0.627,101.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],38,26,36,95.0,11.0,High,55,4,2025-09-05T21:32:00,"{'name': 'Bùi Hải Nhung', 'phone': '0972327024'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000456,Mặt bằng Thủ Đức - office,"103 Đường Nguyễn Văn Trí 33, Phường Phường Linh Chiểu, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Linh Chiểu,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26815'}",10.856209278106803,106.7610829823056,office,office,21.7,1.2,5,0.3,6.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],23,65,7,6.9,37.5,High,651,43,2025-08-20T02:30:00,"{'name': 'Đỗ Thanh Thảo', 'phone': '0367759550'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000457,Mặt bằng Thủ Đức - office,"105 Ngõ 95, Phường Phường Phước Long A, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 9,Phước Long A,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26851'}",10.821023941040124,106.76461616356038,office,office,12.9,0.5,8,0.388,5.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],12,81,6,5.0,29.3,Medium,385,22,2025-08-24T18:19:00,"{'name': 'Đỗ Ngọc Kiên', 'phone': '0921179717'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000458,Mặt bằng 10 - office,"252 Đường Điện Biên Tú 55, Phường Phường 6, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 6,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27202'}",10.76112842559823,106.6637260295502,office,office,11.2,0.9,15,0.536,6.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],15,151,15,6.5,46.3,Medium,108,2,2025-11-08T14:05:00,"{'name': 'Võ Văn Vy', 'phone': '0331795583'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000459,Mặt bằng 5 - kiosk,"268 Đường Hoàng Phương 58, Phường Phường 5, Quận 5, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 5,Phường 5,"{'level1_id': '79', 'level2_id': '774', 'level3_id': '27334'}",10.750333309173556,106.6747016417115,kiosk,shopping_mall,10.8,4.0,1,2.491,26.9,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],4,64,57,27.7,11.9,High,263,17,2025-11-17T17:31:00,"{'name': 'Hoàng Thị Dũng', 'phone': '0556335665'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000460,Mặt bằng Phú Nhuận - streetfront,"362 Đường Phan Sơn 46, Xã Phường 5, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Hồ Chí Minh,Phú Nhuận,Phường 5,"{'level1_id': '79', 'level2_id': '768', 'level3_id': '27046'}",10.80702781677249,106.6820357177284,streetfront,street_retail,18.2,3.2,2,1.67,30.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],31,101,82,33.2,4.6,High,311,17,2025-09-10T20:06:00,"{'name': 'Hồ Minh Anh', 'phone': '0831171837'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000461,Mặt bằng Phú Nhuận - office,"165 Đường Số 39, Phường Phường 1, Quận Phú Nhuận, Thành phố Hồ Chí Minh",Hồ Chí Minh,Phú Nhuận,Phường 1,"{'level1_id': '79', 'level2_id': '768', 'level3_id': '27058'}",10.798164844512996,106.6825878378678,office,office,26.5,1.9,15,0.419,11.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],12,112,20,13.2,36.6,High,160,4,2025-07-18T14:27:00,"{'name': 'Võ Thị Mai', 'phone': '0791727407'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000462,Mặt bằng 7 - kiosk,"74 Hẻm 5, Phường Phường Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Tân Thuận Tây,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27469'}",10.75110054016119,106.72219170415651,kiosk,shopping_mall,11.0,2.3,1,1.155,12.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],24,20,30,12.1,14.7,High,140,8,2025-10-20T23:40:00,"{'name': 'Phạm Quốc Long', 'phone': '0862826145'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000463,Mặt bằng 7 - streetfront,"46 Đường Điện Biên Nhung 14, Phường Phường Tân Hưng, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Tân Hưng,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27475'}",10.74328184127819,106.69826662919974,streetfront,street_retail,46.6,4.6,1,0.607,28.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],21,57,55,26.5,16.5,High,500,29,2025-10-28T17:57:00,"{'name': 'Lê Đình Long', 'phone': '0919312515'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000464,Mặt bằng 7 - shophouse,"265 Hẻm 84, Phường Phường Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Phú Mỹ,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27493'}",10.707534313201961,106.73841674867055,shophouse,street_retail,180.1,8.2,3,0.671,120.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],10,15,48,111.9,7.9,High,151,9,2025-09-19T02:29:00,"{'name': 'Dương Gia Phúc', 'phone': '0736467470'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000465,Mặt bằng Bình Thạnh - shophouse,"144 Đường Nguyễn Văn Đạt 82, Phường Phường 27, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Phường 27,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26911'}",10.81553030014041,106.72068466439954,shophouse,street_retail,231.9,9.9,3,2.085,483.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],29,113,31,473.2,23.4,High,110,2,2026-01-06T23:28:00,"{'name': 'Trần Hải Dũng', 'phone': '0791166712'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000466,Mặt bằng Thủ Đức - shophouse,"382 Đường Điện Biên Châu 63, Phường Phường Tân Phú, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Phường Tân Phú,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26836'}",10.854640960000001,106.74989366048678,shophouse,street_retail,152.6,7.3,3,0.562,85.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],27,59,36,86.5,16.0,High,275,9,2025-12-24T10:09:00,"{'name': 'Đỗ Quang Nhung', 'phone': '0901890273'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000467,Mặt bằng Tân Bình - office,"71 Đường Lê Văn Đạt 44, Phường Phường 6, Quận Tân Bình, Thành phố Hồ Chí Minh",Hồ Chí Minh,Tân Bình,Phường 6,"{'level1_id': '79', 'level2_id': '766', 'level3_id': '26995'}",10.783300876617432,106.65794762231383,office,office,25.3,1.7,20,0.217,5.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],33,15,5,5.9,33.1,High,445,7,2026-01-02T21:12:00,"{'name': 'Ngô Khánh Tú', 'phone': '0742103328'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000468,Mặt bằng 10 - shophouse,"160 Đường Trần Hưng Anh 27, Phường Phường 4, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 4,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27193'}",10.761816501617517,106.66937431848874,shophouse,street_retail,138.4,8.6,4,2.27,314.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],21,94,68,310.9,0.8,High,169,8,2025-08-04T20:15:00,"{'name': 'Ngô Đức Vân', 'phone': '0831204902'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000469,Mặt bằng Bình Thạnh - streetfront,"268 Đường Trần Hưng Nga 85, Phường Phường 28, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Phường 28,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26962'}",10.82258367538455,106.7388068880201,streetfront,street_retail,93.3,3.9,2,2.16,201.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],21,53,92,234.5,0.0,High,191,7,2025-11-08T02:28:00,"{'name': 'Nguyễn Ngọc Tâm', 'phone': '0838683235'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000470,Mặt bằng 11 - shophouse,"166 Ngõ 68, Phường Phường 7, Quận 11, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 11,Phường 7,"{'level1_id': '79', 'level2_id': '772', 'level3_id': '27238'}",10.76098108291626,106.6593731204571,shophouse,street_retail,105.9,6.9,3,0.517,54.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],33,57,43,52.3,21.8,Medium,69,1,2025-08-18T08:20:00,"{'name': 'Phạm Anh Thảo', 'phone': '0344116825'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000471,Mặt bằng Bình Thạnh - office,"290 Đường Số 36, Phường Phường 17, Quận Bình Thạnh, Thành phố Hồ Chí Minh",Hồ Chí Minh,Bình Thạnh,Phường 17,"{'level1_id': '79', 'level2_id': '765', 'level3_id': '26950'}",10.797532558441219,106.70750676888343,office,office,16.2,1.5,12,0.506,8.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],10,91,19,8.6,46.4,Medium,257,11,2025-09-06T11:17:00,"{'name': 'Lý Ngọc Yến', 'phone': '0971828407'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000472,Mặt bằng 3 - kiosk,"342 Đường Nguyễn Trãi Hiếu 2, Phường Phường 14, Quận 3, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 3,Phường 14,"{'level1_id': '79', 'level2_id': '770', 'level3_id': '27127'}",10.788542747497559,106.67984643758055,kiosk,shopping_mall,18.8,3.3,1,2.378,44.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],12,23,51,50.1,19.7,High,1881,118,2025-09-06T03:41:00,"{'name': 'Huỳnh Ngọc Tâm', 'phone': '0380200056'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000473,Mặt bằng 10 - shophouse,"231 Hẻm 11, Phường Phường 6, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 6,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27202'}",10.76112842559823,106.6637260295502,shophouse,street_retail,60.0,5.4,2,1.937,116.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],6,133,24,109.6,19.3,High,95,2,2025-10-11T16:41:00,"{'name': 'Vũ Thị Nga', 'phone': '0716807908'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000474,Mặt bằng 11 - office,"383 Đường Võ Châu 17, Phường Phường 11, Quận 11, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 11,Phường 11,"{'level1_id': '79', 'level2_id': '772', 'level3_id': '27226'}",10.765757560730066,106.64941665827243,office,office,24.0,1.5,8,0.212,5.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],13,56,6,5.6,25.6,High,241,5,2025-10-18T04:25:00,"{'name': 'Đỗ Gia Trang', 'phone': '0347438283'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000475,Mặt bằng Thủ Đức - shophouse,"336 Hẻm 100, Phường Phường Long Phước, Thành phố Thủ Đức, Thành phố Hồ Chí Minh",Hồ Chí Minh,Thủ Đức,Hiệp Bình Phước,"{'level1_id': '79', 'level2_id': '769', 'level3_id': '26857'}",10.85249519348153,106.72137559067554,shophouse,street_retail,160.5,7.7,5,0.731,117.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],33,40,49,128.3,6.3,High,152,7,2025-08-07T14:49:00,"{'name': 'Huỳnh Đình Mai', 'phone': '0738442474'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000476,Mặt bằng 10 - streetfront,"113 Đường Lý Thái Bình 14, Phường Phường 10, Quận 10, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 10,Phường 10,"{'level1_id': '79', 'level2_id': '771', 'level3_id': '27178'}",10.768801212310876,106.67218527372827,streetfront,street_retail,103.1,5.9,1,2.384,245.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],28,110,42,261.8,6.7,High,354,10,2025-12-24T23:58:00,"{'name': 'Trần Hồng Tú', 'phone': '0990947382'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000477,Mặt bằng 7 - shophouse,"364 Đường Võ Minh 33, Phường Phường Phú Mỹ, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Phú Mỹ,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27493'}",10.707534313201961,106.73841674867055,shophouse,street_retail,79.2,6.3,3,0.83,65.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],10,46,54,63.6,10.4,High,390,14,2025-12-22T09:22:00,"{'name': 'Vũ Thanh Hạnh', 'phone': '0914825249'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000478,Mặt bằng 7 - shophouse,"57 Đường Số 26, Phường Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 7,Tân Thuận Đông,"{'level1_id': '79', 'level2_id': '778', 'level3_id': '27466'}",10.757553577423153,106.73532809499719,shophouse,street_retail,211.8,8.1,3,0.896,189.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],31,30,38,182.4,16.1,High,26,2,2025-10-02T22:51:00,"{'name': 'Ngô Đình Dũng', 'phone': '0587018429'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000479,Mặt bằng 1 - office,"329 Đường Hoàng Loan 68, Phường Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh",Hồ Chí Minh,Quận 1,Đa Kao,"{'level1_id': '79', 'level2_id': '760', 'level3_id': '26737'}",10.789761066436796,106.69921139096377,office,office,46.8,2.0,8,0.62,29.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],14,51,18,27.1,30.5,High,331,21,2025-08-06T21:00:00,"{'name': 'Phạm Gia Long', 'phone': '0852095181'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000480,Mặt bằng Gò Vấp - streetfront,"231 Đường Phan Hùng 94, Phường Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh",Hồ Chí Minh,Gò Vấp,Phường 11,"{'level1_id': '79', 'level2_id': '764', 'level3_id': '26899'}",10.840601921081515,106.66132097722662,streetfront,street_retail,169.2,7.6,1,0.887,150.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],20,68,17,137.5,11.0,High,299,6,2025-09-01T23:44:00,"{'name': 'Dương Tuấn Kiên', 'phone': '0307850821'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
