id,name,address,province,district,ward,admin_codes,latitude,longitude,type,market_segment,area,frontage,floors,rent_per_sqm_million,price,currency,price_unit,images,amenities_schools,amenities_offices,amenities_competitors,ai_suggested_price,ai_potential_score,ai_risk_level,views,savedCount,posted_at,owner,primary_image_url,image_source,image_author,image_license_names,image_license_urls,image_page_url,image_required_credit
VN26000659,Mặt bằng Long Biên - shophouse,"246 Hẻm 30, Phường Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Thượng Thanh,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00115'}",21.049386,105.873706,shophouse,street_retail,126.3,6.0,3,0.47,59.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],22,26,30,61.1,19.6,High,55,2,2025-08-30T10:30:00,"{'name': 'Trần Anh Ngân', 'phone': '0724490043'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000660,Mặt bằng Ba Đình - kiosk,"323 Đường Hoàng Thắng 82, Phường Phường Trúc Bạch, Quận Ba Đình, Thành phố Hà Nội",Thành phố Hà Nội,Quận Ba Đình,Phường Trúc Bạch,"{'level1_id': '01', 'level2_id': '001', 'level3_id': '00004'}",20.967729,105.781788,kiosk,shopping_mall,25.6,4.6,1,1.344,34.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],14,44,43,35.4,29.6,Medium,196,4,2026-01-10T03:27:00,"{'name': 'Trần Gia Huy', 'phone': '0537128158'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000661,Mặt bằng Long Biên - office,"238 Hẻm 109, Phường Phường Long Biên, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Long Biên,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00145'}",21.044527,105.866554,office,office,17.7,1.2,15,0.282,5.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],9,30,11,5.0,31.3,High,25,1,2025-10-04T23:49:00,"{'name': 'Hoàng Tuấn Sơn', 'phone': '0391131559'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000662,Mặt bằng Long Biên - kiosk,"74 Ngõ 91, Phường Phường Gia Thụy, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Gia Thụy,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00130'}",21.057145,105.866499,kiosk,shopping_mall,12.2,2.2,1,1.008,12.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],21,59,13,12.1,32.5,High,287,6,2025-11-05T06:24:00,"{'name': 'Lý Bảo Mai', 'phone': '0958742384'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000663,Mặt bằng Ba Đình - office,"314 Đường Trần Hưng Bình 4, Phường Phường Trúc Bạch, Quận Ba Đình, Thành phố Hà Nội",Thành phố Hà Nội,Quận Ba Đình,Phường Trúc Bạch,"{'level1_id': '01', 'level2_id': '001', 'level3_id': '00004'}",20.968062,105.787039,office,office,24.0,2.5,10,0.596,14.3,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],21,116,36,13.2,29.5,Medium,2407,73,2025-11-01T08:52:00,"{'name': 'Huỳnh Thị Tú', 'phone': '0793533621'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000664,Mặt bằng Cầu Giấy - office,"122 Đường Lý Thái Huy 77, Phường Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội",Thành phố Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,"{'level1_id': '01', 'level2_id': '005', 'level3_id': '00157'}",21.073103,105.771526,office,office,52.2,2.3,8,0.397,20.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],10,91,29,19.6,31.9,Medium,62,1,2025-08-15T23:00:00,"{'name': 'Đặng Thị Hạnh', 'phone': '0743043847'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000665,Mặt bằng Hoàn Kiếm - streetfront,"312 Đường Hoàng Kiên 67, Phường Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội",Thành phố Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,"{'level1_id': '01', 'level2_id': '002', 'level3_id': '00055'}",21.039232,105.89185,streetfront,street_retail,79.1,3.5,1,1.726,136.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],7,78,61,159.5,12.8,High,188,3,2025-11-22T18:37:00,"{'name': 'Lê Văn Anh', 'phone': '0547961218'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000666,Mặt bằng Đống Đa - office,"236 Ngõ 99, Phường Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội",Thành phố Hà Nội,Quận Đống Đa,Phường Láng Hạ,"{'level1_id': '01', 'level2_id': '006', 'level3_id': '00199'}",21.017008,105.775287,office,office,33.4,2.4,20,0.509,17.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],18,176,33,15.6,45.4,Medium,442,6,2025-12-10T21:33:00,"{'name': 'Vũ Thị Hùng', 'phone': '0515646676'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000667,Mặt bằng Long Biên - shophouse,"305 Đường Lê Văn Trang 52, Phường Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Giang Biên,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00121'}",21.048521,105.86907,shophouse,street_retail,90.9,6.1,5,0.91,82.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],7,33,50,84.4,10.3,High,440,5,2025-08-26T06:37:00,"{'name': 'Hoàng Gia Tâm', 'phone': '0521296919'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000668,Mặt bằng Hai Bà Trưng - shophouse,"165 Đường Lê Văn Đạt 55, Phường Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Thành phố Hà Nội",Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,"{'level1_id': '01', 'level2_id': '007', 'level3_id': '00247'}",20.980459,105.888249,shophouse,street_retail,162.7,11.4,2,1.179,191.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],28,78,116,184.1,5.7,High,253,5,2025-09-18T07:33:00,"{'name': 'Ngô Bảo Vy', 'phone': '0791856172'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000669,Mặt bằng Hà Đông - shophouse,"66 Đường Nguyễn Trãi Hùng 59, Phường Phường Dương Nội, Quận Hà Đông, Thành phố Hà Nội",Thành phố Hà Nội,Quận Hà Đông,Phường Dương Nội,"{'level1_id': '01', 'level2_id': '268', 'level3_id': '09886'}",20.990973,105.814369,shophouse,street_retail,94.8,6.9,3,0.75,71.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],43,75,27,71.8,14.5,High,319,15,2025-07-21T17:21:00,"{'name': 'Vũ Quang Châu', 'phone': '0722285318'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000670,Mặt bằng Tây Hồ - streetfront,"87 Ngõ 35, Phường Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội",Thành phố Hà Nội,Quận Tây Hồ,Phường Xuân La,"{'level1_id': '01', 'level2_id': '003', 'level3_id': '00103'}",21.066108,105.787388,streetfront,street_retail,168.6,9.8,1,1.499,252.7,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],7,154,64,265.7,27.0,Medium,261,3,2025-08-07T09:29:00,"{'name': 'Huỳnh Đình Thắng', 'phone': '0326484406'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000671,Mặt bằng Bắc Từ Liêm - kiosk,"101 Hẻm 10, Phường Phường Thượng Cát, Quận Bắc Từ Liêm, Thành phố Hà Nội",Thành phố Hà Nội,Quận Bắc Từ Liêm,Phường Thượng Cát,"{'level1_id': '01', 'level2_id': '021', 'level3_id': '00595'}",21.063386,105.884703,kiosk,shopping_mall,18.0,4.4,1,1.1,19.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],19,44,33,21.7,17.4,High,241,5,2025-09-04T01:46:00,"{'name': 'Nguyễn Quốc Hiếu', 'phone': '0871172315'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000672,Mặt bằng Hoàng Mai - streetfront,"63 Đường Hoàng Tú 68, Phường Phường Vĩnh Hưng, Quận Hoàng Mai, Thành phố Hà Nội",Thành phố Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,"{'level1_id': '01', 'level2_id': '008', 'level3_id': '00304'}",21.008815,105.828761,streetfront,street_retail,108.9,8.2,2,1.078,117.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],44,21,39,131.9,22.5,High,54,1,2026-01-09T04:23:00,"{'name': 'Ngô Đức Châu', 'phone': '0887263641'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000673,Mặt bằng Đống Đa - office,"346 Đường Điện Biên Hạnh 63, Phường Phường Cát Linh, Quận Đống Đa, Thành phố Hà Nội",Thành phố Hà Nội,Quận Đống Đa,Phường Cát Linh,"{'level1_id': '01', 'level2_id': '006', 'level3_id': '00178'}",21.018248,105.7724,office,office,10.0,0.3,15,0.6,6.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],9,60,24,5.7,39.4,Medium,104,6,2025-08-11T14:26:00,"{'name': 'Phan Thị Dũng', 'phone': '0788526578'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000674,Mặt bằng Cầu Giấy - streetfront,"281 Đường Nguyễn Văn Thắng 26, Phường Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội",Thành phố Hà Nội,Quận Cầu Giấy,Phường Nghĩa Tân,"{'level1_id': '01', 'level2_id': '005', 'level3_id': '00160'}",21.071447,105.774955,streetfront,street_retail,64.5,3.2,2,1.394,89.9,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],22,58,60,95.8,14.2,High,62,4,2025-10-17T19:56:00,"{'name': 'Võ Quốc Thảo', 'phone': '0760681119'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000675,Mặt bằng Long Biên - shophouse,"332 Phố D12, Phường Phường Long Biên, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Long Biên,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00145'}",21.049475,105.865698,shophouse,street_retail,218.3,9.7,5,0.809,176.6,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],6,49,13,185.1,14.8,High,85,4,2025-07-17T06:22:00,"{'name': 'Nguyễn Tuấn Tú', 'phone': '0943178677'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
VN26000676,Mặt bằng Tây Hồ - kiosk,"396 Ngõ 53, Phường Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội",Thành phố Hà Nội,Quận Tây Hồ,Phường Bưởi,"{'level1_id': '01', 'level2_id': '003', 'level3_id': '00109'}",21.062062,105.785607,kiosk,shopping_mall,12.0,4.6,1,1.675,20.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg'],15,77,28,22.3,22.1,High,185,5,2025-10-16T05:57:00,"{'name': 'Hoàng Đình Nga', 'phone': '0338652720'}",https://upload.wikimedia.org/wikipedia/commons/8/89/Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,Wikimedia Commons,"CEphoto, Uwe Aranas",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Hanoi_Vietnam_Shops-in-Hanoi-01.jpg,"Photo by CEphoto, Uwe Aranas"
VN26000677,Mặt bằng Hai Bà Trưng - office,"176 Đường Lê Văn Nam 33, Phường Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội",Thành phố Hà Nội,Quận Hai Bà Trưng,Phường Vĩnh Tuy,"{'level1_id': '01', 'level2_id': '007', 'level3_id': '00283'}",20.976168,105.89423,office,office,10.0,0.1,10,0.54,5.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg'],10,117,33,5.9,32.4,Medium,137,4,2025-07-30T06:37:00,"{'name': 'Ngô Khánh Nam', 'phone': '0500695979'}",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Hanoi_Street_Shop.jpg/960px-Hanoi_Street_Shop.jpg,Wikimedia Commons (via Flickr),Radek Kucharski,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Hanoi_Street_Shop.jpg,Radek Kucharski
VN26000678,Mặt bằng Long Biên - streetfront,"298 Đường Lý Thái Yến 74, Phường Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Ngọc Lâm,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00133'}",21.049662,105.866226,streetfront,street_retail,64.9,7.7,1,1.137,73.8,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg'],9,79,55,84.0,18.2,High,795,11,2025-11-02T09:17:00,"{'name': 'Phan Thị Tú', 'phone': '0976560150'}",https://upload.wikimedia.org/wikipedia/commons/b/b4/Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Wikimedia Commons,Kham Tran,CC BY 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Gloria_Jean%27s_Coffee_Saigon_2007.jpg,Kham Tran
VN26000679,Mặt bằng Bắc Từ Liêm - kiosk,"78 Hẻm 92, Phường Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội",Thành phố Hà Nội,Quận Bắc Từ Liêm,Phường Phúc Diễn,"{'level1_id': '01', 'level2_id': '021', 'level3_id': '00620'}",21.059918,105.898375,kiosk,shopping_mall,12.5,2.8,1,0.952,11.9,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg'],15,56,32,10.9,16.2,High,126,8,2025-08-26T23:44:00,"{'name': 'Dương Minh Sơn', 'phone': '0719750836'}",https://upload.wikimedia.org/wikipedia/commons/3/31/Cafe%2C_Tay_Ho%2C_Hanoi_%286923050916%29.jpg,Wikimedia Commons (via Flickr),David McKelvey,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Tay_Ho,_Hanoi_(6923050916).jpg",David McKelvey
VN26000680,Mặt bằng Hoàn Kiếm - shophouse,"82 Phố C17, Phường Phường Hàng Trống, Quận Hoàn Kiếm, Thành phố Hà Nội",Thành phố Hà Nội,Quận Hoàn Kiếm,Phường Hàng Trống,"{'level1_id': '01', 'level2_id': '002', 'level3_id': '00070'}",21.035126,105.894158,shophouse,street_retail,70.3,4.8,3,1.169,82.2,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG'],13,106,113,83.5,9.3,High,471,11,2025-10-06T05:25:00,"{'name': 'Trần Hồng Bình', 'phone': '0796795396'}",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG/960px-Cafe_-_Hanoi_Botanical_Garden_-_Hanoi%2C_Vietnam_-_DSC03619.JPG,Wikimedia Commons,Daderot,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,"https://commons.wikimedia.org/wiki/File:Cafe_-_Hanoi_Botanical_Garden_-_Hanoi,_Vietnam_-_DSC03619.JPG",Daderot (optional)
VN26000681,Mặt bằng Nam Từ Liêm - streetfront,"166 Đường Trần Hưng Nhung 86, Phường Phường Phương Canh, Quận Nam Từ Liêm, Thành phố Hà Nội",Thành phố Hà Nội,Quận Nam Từ Liêm,Phường Phương Canh,"{'level1_id': '01', 'level2_id': '019', 'level3_id': '00623'}",21.011516,105.891952,streetfront,street_retail,159.0,8.8,1,0.943,150.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG'],40,26,35,146.7,10.5,High,109,6,2025-07-19T07:57:00,"{'name': 'Võ Gia Nhung', 'phone': '0971351497'}",https://upload.wikimedia.org/wikipedia/commons/0/01/Hanoi_shoe_shop.JPG,Wikimedia Commons,Northboer,CC BY-SA 3.0; GFDL 1.2+,https://creativecommons.org/licenses/by-sa/3.0; http://www.gnu.org/copyleft/fdl.html,https://commons.wikimedia.org/wiki/File:Hanoi_shoe_shop.JPG,Northboer
VN26000682,Mặt bằng Thanh Xuân - office,"359 Ngõ 119, Phường Phường Khương Đình, Quận Thanh Xuân, Thành phố Hà Nội",Thành phố Hà Nội,Quận Thanh Xuân,Phường Khương Đình,"{'level1_id': '01', 'level2_id': '009', 'level3_id': '00364'}",21.081846,105.802651,office,office,47.1,1.9,8,0.406,19.1,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg'],6,162,16,21.0,42.3,Medium,43,3,2025-08-30T18:29:00,"{'name': 'Ngô Bảo Vy', 'phone': '0833628470'}",https://upload.wikimedia.org/wikipedia/commons/b/b7/Saigon_Rice_shop.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_Rice_shop.jpg,Takeaway
VN26000683,Mặt bằng Cầu Giấy - office,"398 Đường Hoàng An 8, Phường Phường Nghĩa Tân, Quận Cầu Giấy, Thành phố Hà Nội",Thành phố Hà Nội,Quận Cầu Giấy,Phường Nghĩa Tân,"{'level1_id': '01', 'level2_id': '005', 'level3_id': '00160'}",21.071029,105.770671,office,office,49.9,2.9,12,0.409,20.4,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg'],23,179,17,21.3,48.8,Medium,133,2,2025-11-04T12:38:00,"{'name': 'Huỳnh Đình Thắng', 'phone': '0715782906'}",https://upload.wikimedia.org/wikipedia/commons/3/32/Saigon_cafe_filtre_01.jpg,Wikimedia Commons,Takeaway,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Saigon_cafe_filtre_01.jpg,Takeaway
VN26000684,Mặt bằng Long Biên - office,"212 Đường Nguyễn Văn Mai 26, Phường Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội",Thành phố Hà Nội,Quận Long Biên,Phường Ngọc Lâm,"{'level1_id': '01', 'level2_id': '004', 'level3_id': '00133'}",21.048576,105.866198,office,office,10.0,0.8,12,0.5,5.0,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg'],26,38,11,5.0,34.4,Medium,16,0,2025-10-02T14:49:00,"{'name': 'Hoàng Gia Vy', 'phone': '0716350274'}",https://upload.wikimedia.org/wikipedia/commons/a/a2/Made_in_Vietnam_Shop_%283409524456%29.jpg,Wikimedia Commons (via Flickr),Holiday Point,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Made_in_Vietnam_Shop,_Hanoi_(8120854005).jpg",Holiday Point
VN26000685,Mặt bằng Thanh Xuân - shophouse,"50 Đường Trần Hưng Minh 66, Phường Phường Hạ Đình, Quận Thanh Xuân, Thành phố Hà Nội",Thành phố Hà Nội,Quận Thanh Xuân,Phường Hạ Đình,"{'level1_id': '01', 'level2_id': '009', 'level3_id': '00373'}",21.076234,105.802441,shophouse,street_retail,156.7,10.2,3,1.037,162.5,VND,million_vnd_per_month,['https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg'],24,147,104,170.4,7.4,High,349,4,2025-08-18T04:55:00,"{'name': 'Ngô Thanh Trí', 'phone': '0337705192'}",https://upload.wikimedia.org/wikipedia/commons/c/cf/Cafe_Dinh_Tien_Hoang_%286286875974%29.jpg,Wikimedia Commons (via Flickr),Nam-ho Park,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Cafe,_Dinh_Tien_Hoang_street,_Hanoi.jpg",Nam-ho Park
